time,subcycling_plastic_strain,trapezoid_plastic_strain,relative_difference_percent
6.630267999999999654e-05,2.723639999999999829e-03,2.771827346906812449e-03,1.738468557956422300e+00
6.637936999999999462e-05,2.727245209587402658e-03,2.774734000000000055e-03,1.711471817211934310e+00
6.640301999999999566e-05,2.728356999999999831e-03,2.775620054221786693e-03,1.702792648075106330e+00
6.649616999999999323e-05,2.737129000000000038e-03,2.779109946431487527e-03,1.510589621882109101e+00
6.650182999999999615e-05,2.737551817439962901e-03,2.779321999999999869e-03,1.502891084949385947e+00
6.658195000000000378e-05,2.743536999999999886e-03,2.783302719936005861e-03,1.428724214982992402e+00
6.661434000000000636e-05,2.749702127869358033e-03,2.784912000000000065e-03,1.264308248542217017e+00
6.664686000000000449e-05,2.755891999999999804e-03,2.786500805513934548e-03,1.098467492037539239e+00
6.670443999999999386e-05,2.760364999999999867e-03,2.789313948856257750e-03,1.037851937324166585e+00
6.671445000000000294e-05,2.760830070597214414e-03,2.789802999999999988e-03,1.038529580862360913e+00
6.675685000000000104e-05,2.762800000000000152e-03,2.792085501653560845e-03,1.048875531792163862e+00
6.683428999999999737e-05,2.765840999999999786e-03,2.796254297126478990e-03,1.087644180206817524e+00
6.685051999999999434e-05,2.766618081071254946e-03,2.797127999999999854e-03,1.090758768592102745e+00
6.691680999999999671e-05,2.769792000000000087e-03,2.800202861622860633e-03,1.086023517783132775e+00
6.697264999999999989e-05,2.772837092499159592e-03,2.802793000000000038e-03,1.068787723561477554e+00
6.703572999999999455e-05,2.776277000000000172e-03,2.806129472147590644e-03,1.063830890338204549e+00
6.708431000000000485e-05,2.779052897344871757e-03,2.808699000000000005e-03,1.055510136726229842e+00
6.717093999999999355e-05,2.784003000000000172e-03,2.812840912096715041e-03,1.025223715024069726e+00
6.722162000000000168e-05,2.786130225635269093e-03,2.815264000000000048e-03,1.034850527862784864e+00
6.726893000000000445e-05,2.788116000000000205e-03,2.817532244694960671e-03,1.044042876540183462e+00
6.734225999999999786e-05,2.792093723948051512e-03,2.821048000000000045e-03,1.026365948113911353e+00
6.736518000000000204e-05,2.793336999999999903e-03,2.822193388473853096e-03,1.022480904097707866e+00
6.745470000000000318e-05,2.797071148161435310e-03,2.826667000000000155e-03,1.047022936856900399e+00
6.747667999999999581e-05,2.797987999999999951e-03,2.828750057005558795e-03,1.087478794012743499e+00
6.755864999999999733e-05,2.802040999999999907e-03,2.836518400169602862e-03,1.215483043139838681e+00
6.756083000000000075e-05,2.802128075126680135e-03,2.836725000000000010e-03,1.219607994194709555e+00
6.764943000000000529e-05,2.805666999999999970e-03,2.841170025438100911e-03,1.249591721728321003e+00
6.770234999999999394e-05,2.807722493770491851e-03,2.843824999999999912e-03,1.269505199142284102e+00
6.774092999999999586e-05,2.809221000000000201e-03,2.845322838348341658e-03,1.268813431705272388e+00
6.783430999999999597e-05,2.815005000000000198e-03,2.848948243868511341e-03,1.191430695224582781e+00
6.783893999999999461e-05,2.815257602380308657e-03,2.849127999999999817e-03,1.188798734900333054e+00
6.794522000000000268e-05,2.821056000000000171e-03,2.853069542603275856e-03,1.122073686786653424e+00
6.798975000000000071e-05,2.824054663250646566e-03,2.854721000000000168e-03,1.074232359286725336e+00
6.804963000000000190e-05,2.828086999999999962e-03,2.857879631191158603e-03,1.042473268153044419e+00
6.813632999999999550e-05,2.831393155801706796e-03,2.862453000000000046e-03,1.085077875454837137e+00
6.815976999999999539e-05,2.832287000000000173e-03,2.864646572090018359e-03,1.129618306331204858e+00
6.822920000000000059e-05,2.836237384410899079e-03,2.871143999999999953e-03,1.215773767846575204e+00
6.826510000000000477e-05,2.838279999999999883e-03,2.872922006092039609e-03,1.205810878909390871e+00
6.835067000000000063e-05,2.841538331822302931e-03,2.877160000000000134e-03,1.238084367143196918e+00
6.838642999999999502e-05,2.842900000000000201e-03,2.879299898923873800e-03,1.264192692726378020e+00
6.847611999999999449e-05,2.845647235208770189e-03,2.884667000000000047e-03,1.352660975815574540e+00
6.851049000000000006e-05,2.846700000000000185e-03,2.886495497420164726e-03,1.378678659146781227e+00
6.861953999999999862e-05,2.850489447480019506e-03,2.892296999999999837e-03,1.445479233978403055e+00
6.863310999999999924e-05,2.850960999999999947e-03,2.893296116239461695e-03,1.463214083129744658e+00
6.873697000000000064e-05,2.854517983146507773e-03,2.900943000000000011e-03,1.600342262963878825e+00
6.876068000000000588e-05,2.855330000000000108e-03,2.902519709883470255e-03,1.625818757501726441e+00
6.885282000000000056e-05,2.859452219084044483e-03,2.908646999999999882e-03,1.691328680171756638e+00
6.886264999999999704e-05,2.859892000000000163e-03,2.909035306175203166e-03,1.689333438851128077e+00
6.895511000000000056e-05,2.863497000000000004e-03,2.912687675347055798e-03,1.688841401136308429e+00
6.895727000000000258e-05,2.863581088054006386e-03,2.912773000000000011e-03,1.688834383798312633e+00
6.905731999999999496e-05,2.867475999999999879e-03,2.918196086053412297e-03,1.738062986781899077e+00
6.905837000000000065e-05,2.867508271961238635e-03,2.918252999999999993e-03,1.738873498588414446e+00
6.913304000000000649e-05,2.869803269433326542e-03,2.922383000000000185e-03,1.799207378590473416e+00
6.915225999999999578e-05,2.870394000000000070e-03,2.923568479031775705e-03,1.818821054240737256e+00
6.923342999999999555e-05,2.873442865897911456e-03,2.928575000000000102e-03,1.882558380853782021e+00
6.927626999999999733e-05,2.875051999999999903e-03,2.932945082341377810e-03,1.973889067679430065e+00
6.932500000000000457e-05,2.877130938909458306e-03,2.937916000000000052e-03,2.068985671834788320e+00
6.939511000000000312e-05,2.880122000000000151e-03,2.942919997109517787e-03,2.133866947494212685e+00
6.941840999999999322e-05,2.881086506888256779e-03,2.944583000000000183e-03,2.156383199649777094e+00
6.948657000000000444e-05,2.883908000000000131e-03,2.948173290524029860e-03,2.179834229235783738e+00
6.949206999999999617e-05,2.884192569336778509e-03,2.948463000000000125e-03,2.179794376365639330e+00
6.956619000000000420e-05,2.888027529198966808e-03,2.951712999999999906e-03,2.157576661451607869e+00
6.960266999999999474e-05,2.889914999999999845e-03,2.953136324095978222e-03,2.140819696677289663e+00
6.962536999999999708e-05,2.890613858843090606e-03,2.954022000000000158e-03,2.146501994802664015e+00
6.968530000000000178e-05,2.892458907762317233e-03,2.956527999999999934e-03,2.167038236664178275e+00
6.971694000000000610e-05,2.893432999999999942e-03,2.957767695906433209e-03,2.175109830142267331e+00
6.974685999999999852e-05,2.894269630055074614e-03,2.958940000000000181e-03,2.185592473822570714e+00
6.980923999999999842e-05,2.896013914240755383e-03,2.962933000000000060e-03,2.258541983880320014e+00
6.984403999999999342e-05,2.896987000000000173e-03,2.964620690782952817e-03,2.281360681089042330e+00
6.986978000000000513e-05,2.897753567711923352e-03,2.965868999999999884e-03,2.296643320661719390e+00
6.993005999999999365e-05,2.899548777567194716e-03,2.968039999999999914e-03,2.307624642282624094e+00
6.996011999999999587e-05,2.900443999999999852e-03,2.969155145826117038e-03,2.314164887028814288e+00
6.998779999999999422e-05,2.901250063142437208e-03,2.970182000000000030e-03,2.320798417658002766e+00
7.006908000000000168e-05,2.903616999999999830e-03,2.972940387022016302e-03,2.331812212738562984e+00
7.012588000000000426e-05,2.905275091589126172e-03,2.974867999999999870e-03,2.339361222443271160e+00
7.017869999999999946e-05,2.906816999999999908e-03,2.976691460194644170e-03,2.347386725464493118e+00
7.028860000000000327e-05,2.910461000000000038e-03,2.980485444961615462e-03,2.349430864693158760e+00
7.029131000000000311e-05,2.910546697883258527e-03,2.980579000000000128e-03,2.349620731969915610e+00
7.039772999999999387e-05,2.913911999999999839e-03,2.984058062516145408e-03,2.350693620786945992e+00
7.044615000000000653e-05,2.916000927018633920e-03,2.985640999999999816e-03,2.332499888009506250e+00
7.051364999999999868e-05,2.918912999999999976e-03,2.988412319746734918e-03,2.325626865058063597e+00
7.054723000000000320e-05,2.920456266888150996e-03,2.989790999999999890e-03,2.319049495829270224e+00
7.063103999999999791e-05,2.924308000000000029e-03,2.992945035228351813e-03,2.293294210901370977e+00
7.064203999999999492e-05,2.924762995685936066e-03,2.993359000000000124e-03,2.291606329680604848e+00
7.074694000000000132e-05,2.929101999999999834e-03,2.996781855098390110e-03,2.258417808531753224e+00
7.075383999999999612e-05,2.929485087999999550e-03,2.997006999999999883e-03,2.252978121172234172e+00
7.085240000000000624e-05,2.934957139200000242e-03,3.000665000000000016e-03,2.189776626181188846e+00
7.085943999999999728e-05,2.935347999999999950e-03,3.000960403535741280e-03,2.186380182105588155e+00
7.096949999999999873e-05,2.940161000000000163e-03,3.005578601425476764e-03,2.176539365646619206e+00
7.099551000000000223e-05,2.941128461904762154e-03,3.006669999999999916e-03,2.179871355860063087e+00
