time,subcycling_density,trapezoid_density,relative_difference_percent
3.330716999999999966e-03,2.043417415100154297e+13,2.034776000000000000e+13,4.246863094588444465e-01
3.332343000000000197e-03,2.037882000000000000e+13,2.034872793447862500e+13,1.478818018417131230e-01
3.335222000000000100e-03,2.035915000000000000e+13,2.035044176188573828e+13,4.279139596159206582e-02
3.335723000000000073e-03,2.035759596337275781e+13,2.035074000000000000e+13,3.368901264896417835e-02
3.337843000000000060e-03,2.035102000000000000e+13,2.035577277965603516e+13,2.334855918997670587e-02
3.341713999999999969e-03,2.034414000000000000e+13,2.036496235043363281e+13,1.022459559479099167e-01
3.342526000000000178e-03,2.034101359340925391e+13,2.036689000000000000e+13,1.270513396534576345e-01
3.345841000000000006e-03,2.032825000000000000e+13,2.037299129359751172e+13,2.196108217626945858e-01
3.348633000000000165e-03,2.032752675693860547e+13,2.037813000000000000e+13,2.483213281169299458e-01
3.351785999999999828e-03,2.032671000000000000e+13,2.038645441698011719e+13,2.930593803028120337e-01
3.354216000000000142e-03,2.033514545333530469e+13,2.039287000000000000e+13,2.830623971255409876e-01
3.358546999999999921e-03,2.035018000000000000e+13,2.040427002476329297e+13,2.650916925606627284e-01
3.361081000000000138e-03,2.035701285160236719e+13,2.041094000000000000e+13,2.642070791332138957e-01
3.363445999999999970e-03,2.036339000000000000e+13,2.041007743368700391e+13,2.287469699156844394e-01
3.367113000000000137e-03,2.035283013712860938e+13,2.040874000000000000e+13,2.739505862262472946e-01
3.368259000000000183e-03,2.034953000000000000e+13,2.040780232657417188e+13,2.855394502635500986e-01
3.372734999999999969e-03,2.035161746188340625e+13,2.040414000000000000e+13,2.574111828118889056e-01
3.373834000000000034e-03,2.035213000000000000e+13,2.040162965699208594e+13,2.426259951989733210e-01
3.377932000000000157e-03,2.036575000000000000e+13,2.039226897851488672e+13,1.300442758126958698e-01
3.378041000000000030e-03,2.036585037893809375e+13,2.039202000000000000e+13,1.283326569016029484e-01
3.382471000000000175e-03,2.036993000000000000e+13,2.039881179030662891e+13,1.415856502012206863e-01
3.385117999999999894e-03,2.036847776612021875e+13,2.040287000000000000e+13,1.685656668879488562e-01
3.387045999999999894e-03,2.036742000000000000e+13,2.040348264606823828e+13,1.767475028347063881e-01
3.391715000000000008e-03,2.037067000000000000e+13,2.040496627910382031e+13,1.680780974332813094e-01
3.391947000000000191e-03,2.037199021637216016e+13,2.040504000000000000e+13,1.619687274704673108e-01
3.397260999999999944e-03,2.040223000000000000e+13,2.041671811405835547e+13,7.096201249102507269e-02
3.399487000000000082e-03,2.039149864202260156e+13,2.042161000000000000e+13,1.474485017459369607e-01
3.402482000000000076e-03,2.037706000000000000e+13,2.042985248192113672e+13,2.584085321607390573e-01
3.406816000000000011e-03,2.037595820228799609e+13,2.044178000000000000e+13,3.219964098625653359e-01
3.407989000000000157e-03,2.037566000000000000e+13,2.043499054263565625e+13,2.903379989918211113e-01
3.411459999999999840e-03,2.036260914546145312e+13,2.041490000000000000e+13,2.561406352151951449e-01
3.413255000000000022e-03,2.035586000000000000e+13,2.042043808034244531e+13,3.162423846558454765e-01
3.417533999999999850e-03,2.035816668150346094e+13,2.043364000000000000e+13,3.693581686696010280e-01
3.419320999999999906e-03,2.035913000000000000e+13,2.043690230070153125e+13,3.805483803622312644e-01
3.423806000000000158e-03,2.036629529904884766e+13,2.044509000000000000e+13,3.853966940285043496e-01
3.425524000000000104e-03,2.036904000000000000e+13,2.045001089248361328e+13,3.959454736201342140e-01
3.430976999999999985e-03,2.036875538737563281e+13,2.046563000000000000e+13,4.733527021858949801e-01
3.431655000000000035e-03,2.036872000000000000e+13,2.046795658378746484e+13,4.848387448020555768e-01
3.436849000000000067e-03,2.037972844646496484e+13,2.048578000000000000e+13,5.176837471408711755e-01
3.438033999999999969e-03,2.038224000000000000e+13,2.049320875517955859e+13,5.414903859382771412e-01
3.442641000000000191e-03,2.039040030011769531e+13,2.052209000000000000e+13,6.416973119321895958e-01
3.443131999999999790e-03,2.039127000000000000e+13,2.051987382420528516e+13,6.267281431993203533e-01
3.447754999999999830e-03,2.039395000000000000e+13,2.049900746840291016e+13,5.125002689268995937e-01
3.447862999999999796e-03,2.039345743885736719e+13,2.049852000000000000e+13,5.125373009496920762e-01
3.452866000000000182e-03,2.037064000000000000e+13,2.048092638053797266e+13,5.384833600240487295e-01
3.452919000000000040e-03,2.037072965451864453e+13,2.048074000000000000e+13,5.371404816493714485e-01
3.456652000000000162e-03,2.037704437750158203e+13,2.045001000000000000e+13,3.567999355424176788e-01
3.457613000000000006e-03,2.037867000000000000e+13,2.044189157003387109e+13,3.092745591437766617e-01
3.461670999999999932e-03,2.037635301290322656e+13,2.040761000000000000e+13,1.531633890336665527e-01
3.463813000000000048e-03,2.037513000000000000e+13,2.040086917886001172e+13,1.261670698162381254e-01
3.466250000000000147e-03,2.037102527679623047e+13,2.039320000000000000e+13,1.087358688375023447e-01
3.469756000000000055e-03,2.036512000000000000e+13,2.037872114322414844e+13,6.674188791611572469e-02
3.470921000000000076e-03,2.036609083333333203e+13,2.037391000000000000e+13,3.837833124161228043e-02
3.474328000000000052e-03,2.036893000000000000e+13,2.035206337588267188e+13,8.287427080890080733e-02
3.474603000000000153e-03,2.036968452118498047e+13,2.035030000000000000e+13,9.525422811939120160e-02
3.478309000000000175e-03,2.037985272304512500e+13,2.033425000000000000e+13,2.242655767737929684e-01
3.480134000000000179e-03,2.038486000000000000e+13,2.033206123310810938e+13,2.596823130057995255e-01
3.481268999999999943e-03,2.038545004901102734e+13,2.033070000000000000e+13,2.692974123420607269e-01
3.484264999999999845e-03,2.038700757045335156e+13,2.032561000000000000e+13,3.020700016056175330e-01
3.485846999999999817e-03,2.038783000000000000e+13,2.032669447693307422e+13,3.007647069045237820e-01
3.487342999999999953e-03,2.038995570889063672e+13,2.032772000000000000e+13,3.061617775659873364e-01
3.490462000000000165e-03,2.039438758457907031e+13,2.030475000000000000e+13,4.414611584928172516e-01
3.492201999999999806e-03,2.039686000000000000e+13,2.030530183349851172e+13,4.509076853535903262e-01
3.493488999999999796e-03,2.040003315127498438e+13,2.030571000000000000e+13,4.645154061344536345e-01
3.496503000000000198e-03,2.040746429186767969e+13,2.031126000000000000e+13,4.736500437081682113e-01
3.498006000000000119e-03,2.041117000000000000e+13,2.031608084516799609e+13,4.680487125282337124e-01
3.499389999999999792e-03,2.041375610866373047e+13,2.032052000000000000e+13,4.588273757941748743e-01
3.503454000000000030e-03,2.042135000000000000e+13,2.032850790266512109e+13,4.567088631365170404e-01
3.506294000000000077e-03,2.042781655719759375e+13,2.033409000000000000e+13,4.609331285422350044e-01
3.508934999999999919e-03,2.043383000000000000e+13,2.033832351789168359e+13,4.695887644047901377e-01
3.514429999999999811e-03,2.044128000000000000e+13,2.034713199226305469e+13,4.627089841101186263e-01
3.514565999999999784e-03,2.044161096573208594e+13,2.034735000000000000e+13,4.632591749396650638e-01
3.519887000000000189e-03,2.045456000000000000e+13,2.036304286009559375e+13,4.494276250026840724e-01
3.522307000000000129e-03,2.045431365769496094e+13,2.037018000000000000e+13,4.130236340324972000e-01
3.525682999999999942e-03,2.045397000000000000e+13,2.037508969529085938e+13,3.871408955189612477e-01
3.527361000000000125e-03,2.045691486283864453e+13,2.037753000000000000e+13,3.895705850446277152e-01
3.531551999999999868e-03,2.046427000000000000e+13,2.039146169373550000e+13,3.570529045834295312e-01
3.532102000000000071e-03,2.046692746333045703e+13,2.039329000000000000e+13,3.610867267148019089e-01
3.537347000000000147e-03,2.049227000000000000e+13,2.041017908765653125e+13,4.022057424920631452e-01
3.537691999999999833e-03,2.049209949333333203e+13,2.041129000000000000e+13,3.959058605964249633e-01
3.542619999999999797e-03,2.048966396622222266e+13,2.041951000000000000e+13,3.435634166648595111e-01
3.542972000000000135e-03,2.048949000000000000e+13,2.041900875908328516e+13,3.451746446083561737e-01
3.548475000000000153e-03,2.049379000000000000e+13,2.041117259782001172e+13,4.047655850443993009e-01
3.549776000000000147e-03,2.049563939329805859e+13,2.040932000000000000e+13,4.229410548614975784e-01
