time,subcycling_plastic_strain,trapezoid_plastic_strain,relative_difference_percent
9.386634999999999958e-06,1.294567649680000045e-05,1.233821999999999958e-05,4.923372227112183808e+00
9.386941999999999750e-06,1.294678157400000057e-05,1.233898000000000023e-05,4.925865622604139737e+00
9.387125999999999747e-06,1.294744390040000063e-05,1.233995999999999933e-05,4.922900077471899394e+00
9.387311000000000830e-06,1.294810982640000414e-05,1.234053000000000024e-05,4.923450017138679691e+00
9.387532000000000366e-06,1.294890533800000287e-05,1.234106000000000005e-05,4.925390023223311431e+00
9.387797000000000269e-06,1.294985923200000235e-05,1.234172999999999949e-05,4.927422913967514084e+00
9.388115999999999546e-06,1.295100750439999974e-05,1.234259999999999936e-05,4.929330160582052756e+00
9.388307000000000371e-06,1.295169502800000358e-05,1.234356000000000045e-05,4.926739352342461409e+00
9.388497999999999502e-06,1.295238255159999895e-05,1.234409999999999926e-05,4.927718923210276714e+00
9.388611999999999685e-06,1.295279290600000020e-05,1.234470000000000058e-05,4.925943165893052367e+00
9.388726999999999259e-06,1.295320685999999812e-05,1.234508000000000006e-05,4.926066578750385894e+00
9.388865000000000104e-06,1.295370360480000240e-05,1.234543000000000082e-05,4.927115578801236850e+00
9.389029999999999788e-06,1.295429753880000141e-05,1.234584000000000071e-05,4.928441797398966706e+00
9.389227999999999748e-06,1.295501025960000055e-05,1.234632999999999941e-05,4.930050141216062443e+00
9.389466000000000812e-06,1.295586696440000531e-05,1.234695999999999944e-05,4.931634705223034487e+00
9.389751000000000420e-06,1.295689285040000251e-05,1.234770000000000038e-05,4.933654449006715126e+00
9.390092999999999273e-06,1.295812391359999949e-05,1.234853999999999985e-05,4.936485718959485069e+00
9.390298999999999454e-06,1.295886543119999908e-05,1.234959000000000046e-05,4.933568087685491044e+00
9.390504000000000242e-06,1.295960334920000200e-05,1.235025999999999989e-05,4.933850374000240180e+00
9.390750999999999225e-06,1.296049245039999879e-05,1.235087999999999922e-05,4.935781502208746119e+00
9.391045999999999533e-06,1.296155433239999994e-05,1.235158999999999976e-05,4.938346661441969765e+00
9.391223999999999788e-06,1.296219506120000136e-05,1.235252999999999945e-05,4.935548112006220123e+00
9.391401000000000650e-06,1.296283219040000442e-05,1.235310999999999937e-05,4.935778847593885743e+00
9.391613999999999965e-06,1.296359890520000101e-05,1.235363000000000017e-05,4.937568190078550856e+00
9.391870000000000256e-06,1.296452040280000337e-05,1.235424000000000049e-05,4.939845776025096669e+00
9.392023000000000456e-06,1.296507114160000341e-05,1.235506000000000026e-05,4.937338560881154415e+00
9.392177000000000048e-06,1.296562548000000180e-05,1.235555999999999966e-05,4.937578547633633796e+00
9.392361000000000045e-06,1.296628780640000186e-05,1.235599999999999994e-05,4.939202058918759519e+00
9.392581000000000188e-06,1.296707971840000223e-05,1.235654000000000045e-05,4.941024901792910207e+00
9.392714000000000683e-06,1.296755846520000454e-05,1.235724000000000029e-05,4.938954533536649372e+00
9.392846000000000092e-06,1.296803361240000171e-05,1.235766999999999988e-05,4.939148014148313059e+00
9.393005000000000034e-06,1.296860594880000207e-05,1.235806000000000006e-05,4.940467587954759487e+00
9.393195999999999165e-06,1.296929347239999913e-05,1.235853000000000075e-05,4.942039808941665058e+00
9.393425000000000616e-06,1.297011778080000339e-05,1.235913000000000037e-05,4.943614807838439873e+00
9.393699999999999525e-06,1.297110767080000004e-05,1.235984999999999992e-05,4.945510429333690006e+00
9.393864999999999209e-06,1.297170160479999904e-05,1.236068000000000038e-05,4.943268532151941841e+00
9.394028999999999501e-06,1.297229193919999968e-05,1.236117000000000078e-05,4.943884269854705416e+00
9.394226999999999461e-06,1.297300466000000052e-05,1.236168999999999989e-05,4.945235319766153381e+00
9.394465000000000525e-06,1.297386136480000358e-05,1.236231999999999991e-05,4.946817141119172589e+00
9.394749000000000741e-06,1.297488365120000412e-05,1.236303000000000045e-05,4.949059018703373170e+00
9.395090999999999593e-06,1.297611471440000110e-05,1.236388000000000062e-05,4.951800845689220409e+00
9.395296000000000382e-06,1.297685263240000233e-05,1.236497999999999965e-05,4.948432042753022841e+00
9.395500999999999476e-06,1.297759055040000017e-05,1.236560999999999967e-05,4.949052658138178629e+00
9.395747000000000761e-06,1.297847605200000537e-05,1.236618999999999959e-05,4.951290995852447807e+00
9.395895000000000611e-06,1.297900879280000343e-05,1.236695000000000024e-05,4.949149085263570669e+00
9.396043000000000461e-06,1.297954153360000318e-05,1.236744000000000063e-05,4.949298590492475114e+00
9.396219999999999629e-06,1.298017866280000116e-05,1.236790000000000063e-05,4.950546679711191445e+00
9.396433000000000639e-06,1.298094537760000453e-05,1.236841000000000073e-05,4.952418116799198522e+00
9.396687999999999842e-06,1.298186327560000176e-05,1.236904999999999976e-05,4.954408589180268940e+00
9.396994000000000242e-06,1.298296475320000352e-05,1.236988999999999923e-05,4.956185974167953923e+00
9.397178000000000239e-06,1.298362707960000188e-05,1.237081999999999991e-05,4.953649633573214750e+00
9.397361000000000844e-06,1.298428580640000527e-05,1.237134000000000072e-05,4.954562774929834212e+00
9.397582000000000380e-06,1.298508131800000400e-05,1.237190999999999993e-05,4.956157278868049687e+00
9.397845999999999197e-06,1.298603161239999835e-05,1.237264000000000018e-05,4.957645356205289566e+00
9.398005000000000833e-06,1.298660394880000549e-05,1.237344000000000024e-05,4.955484883751044123e+00
9.398164000000000775e-06,1.298717628520000416e-05,1.237388999999999953e-05,4.956293333785937172e+00
9.398354000000000514e-06,1.298786020920000455e-05,1.237437999999999993e-05,4.957664215904187266e+00
9.398583000000000271e-06,1.298868451760000373e-05,1.237500999999999995e-05,4.958981993549934408e+00
9.398720000000000029e-06,1.298917766280000287e-05,1.237570999999999980e-05,4.957030043528840579e+00
9.398856999999999787e-06,1.298967080800000201e-05,1.237609999999999997e-05,4.957707258344728807e+00
9.399021999999999472e-06,1.299026474199999932e-05,1.237650999999999986e-05,4.959029177045866987e+00
9.399219000000000039e-06,1.299097386320000180e-05,1.237705000000000036e-05,4.960179228491453429e+00
9.399456000000000017e-06,1.299182696840000142e-05,1.237766000000000068e-05,4.961898843561712624e+00
9.399740000000000233e-06,1.299284925480000365e-05,1.237836000000000052e-05,4.964221874303244242e+00
9.399910999999999659e-06,1.299346478640000129e-05,1.237923000000000040e-05,4.961817386057136403e+00
9.400082000000000779e-06,1.299408031800000402e-05,1.237977999999999991e-05,4.962126289804859702e+00
9.400286000000000481e-06,1.299481463640000349e-05,1.238032000000000042e-05,4.963479428641610625e+00
9.400532000000000072e-06,1.299570013800000192e-05,1.238090999999999934e-05,4.965629650809210816e+00
9.400827000000000380e-06,1.299676202000000307e-05,1.238166999999999999e-05,4.967762991583550836e+00
9.401181000000000411e-06,1.299803627840000410e-05,1.238262000000000038e-05,4.970000520083824647e+00
9.401393000000000334e-06,1.299879939360000403e-05,1.238369000000000069e-05,4.967092955330787873e+00
9.401605000000000256e-06,1.299956250880000225e-05,1.238429999999999932e-05,4.968084662031790444e+00
9.401733000000000402e-06,1.300002325760000428e-05,1.238497999999999945e-05,4.966041589086174213e+00
9.401859999999999460e-06,1.300048040679999948e-05,1.238540000000000004e-05,4.966173129652650786e+00
9.402012999999999660e-06,1.300103114560000121e-05,1.238577999999999951e-05,4.967399272391418208e+00
9.402196000000000265e-06,1.300168987240000291e-05,1.238623000000000050e-05,4.968903955440858944e+00
9.402416000000000408e-06,1.300248178440000328e-05,1.238679000000000071e-05,4.970551566628662599e+00
9.402679999999999225e-06,1.300343207879999931e-05,1.238749999999999956e-05,4.972206488799191249e+00
9.402838999999999167e-06,1.300400441519999968e-05,1.238829999999999962e-05,4.970047667557292215e+00
9.402996999999999717e-06,1.300457315200000168e-05,1.238877000000000031e-05,4.970656102260364584e+00
9.403186999999999456e-06,1.300525707600000038e-05,1.238926000000000071e-05,4.972024769840972525e+00
9.403415999999999213e-06,1.300608138439999955e-05,1.238986999999999933e-05,4.973509684928091978e+00
9.403688999999999337e-06,1.300706407519999948e-05,1.239056999999999918e-05,4.975510208166374682e+00
9.404017999999999313e-06,1.300824834359999913e-05,1.239137999999999993e-05,4.978205362114624499e+00
9.404214999999999881e-06,1.300895746480000160e-05,1.239241999999999984e-05,4.975117570256671229e+00
9.404412000000000448e-06,1.300966658600000408e-05,1.239304999999999987e-05,4.975503092459113930e+00
9.404649000000000426e-06,1.301051969120000370e-05,1.239362000000000078e-05,4.977558543831445803e+00
9.404933000000000642e-06,1.301154197760000423e-05,1.239432999999999963e-05,4.979792998895500311e+00
9.405103000000000676e-06,1.301215390960000521e-05,1.239526000000000031e-05,4.976853326190857629e+00
9.405274000000000102e-06,1.301276944120000285e-05,1.239579000000000012e-05,4.977330538836191920e+00
9.405477999999999804e-06,1.301350375960000233e-05,1.239626000000000081e-05,4.979274068146372301e+00
9.405723000000000002e-06,1.301438566160000239e-05,1.239688000000000014e-05,4.981137686256560393e+00
9.405870000000000460e-06,1.301491480280000379e-05,1.239769999999999990e-05,4.978462156690385498e+00
9.405876999999999595e-06,1.301494000000000079e-05,1.239772128378378174e-05,4.978485175526095041e+00
9.406018000000000311e-06,1.301545565110000272e-05,1.239814999999999919e-05,4.979014216637188461e+00
9.406194000000000087e-06,1.301609930070000263e-05,1.239856000000000077e-05,4.980734058632629413e+00
9.406406000000000009e-06,1.301687460590000209e-05,1.239909000000000058e-05,4.982499569726499544e+00
9.406533000000000762e-06,1.301733905760000551e-05,1.239979000000000042e-05,4.980318679590582498e+00
9.406659999999999821e-06,1.301780350930000216e-05,1.240018999999999960e-05,4.980677790420974027e+00
9.406813000000000021e-06,1.301836304560000282e-05,1.240054999999999937e-05,4.982142288850119449e+00
9.406996000000000625e-06,1.301903229490000537e-05,1.240100000000000036e-05,4.983729496814813587e+00
9.407216000000000769e-06,1.301983685690000567e-05,1.240158999999999928e-05,4.985222515016271672e+00
9.407479999999999586e-06,1.302080233130000129e-05,1.240229000000000082e-05,4.987081670401195765e+00
9.407796000000000685e-06,1.302195797490000493e-05,1.240306999999999948e-05,4.989796678564303534e+00
9.407986000000000424e-06,1.302265282390000334e-05,1.240403000000000057e-05,4.987272877443885477e+00
9.408176000000000163e-06,1.302334767290000345e-05,1.240466000000000059e-05,4.987542366336544575e+00
9.408402999999999441e-06,1.302417783459999962e-05,1.240524999999999952e-05,4.989241124523892346e+00
9.408677000000000652e-06,1.302517988000000434e-05,1.240590999999999995e-05,4.991732811216625265e+00
9.408840999999999250e-06,1.302577964439999875e-05,1.240674999999999942e-05,4.989458515727320354e+00
9.409004999999999542e-06,1.302637940879999993e-05,1.240730000000000062e-05,4.989638428989379371e+00
9.409202000000000109e-06,1.302709985750000268e-05,1.240781000000000072e-05,4.991129437829898485e+00
9.409438000000000695e-06,1.302796293310000467e-05,1.240836999999999924e-05,4.993346693401353065e+00
9.409580000000000803e-06,1.302848224130000480e-05,1.240909999999999949e-05,4.991355064428567800e+00
9.409720999999999824e-06,1.302899789240000165e-05,1.240957000000000018e-05,4.991533891988210847e+00
9.409890999999999858e-06,1.302961959940000220e-05,1.241001999999999947e-05,4.992736509691384938e+00
9.410096000000000647e-06,1.303036930490000410e-05,1.241050999999999987e-05,4.994632008676550328e+00
9.410339999999999759e-06,1.303126163730000184e-05,1.241113999999999989e-05,4.996492161880390803e+00
9.410634000000000674e-06,1.303233682470000444e-05,1.241192999999999926e-05,4.998471830730637500e+00
9.410810999999999843e-06,1.303298413140000085e-05,1.241282999999999953e-05,4.996073670548950574e+00
9.410986999999999619e-06,1.303362778100000075e-05,1.241330000000000023e-05,4.997283405701953285e+00
9.411198999999999541e-06,1.303440308620000021e-05,1.241384999999999974e-05,4.998876949536207093e+00
9.411451999999999961e-06,1.303532833250000208e-05,1.241454000000000057e-05,5.000494037636524780e+00
9.411605000000000161e-06,1.303588786880000274e-05,1.241531000000000023e-05,4.998488711115570027e+00
9.411756999999999274e-06,1.303644374800000012e-05,1.241575999999999952e-05,4.999160325264024429e+00
9.411939999999999879e-06,1.303711299730000097e-05,1.241623000000000021e-05,5.000575837432140958e+00
9.412159000000000630e-06,1.303791390220000477e-05,1.241682999999999984e-05,5.001952206803225387e+00
9.412291000000000039e-06,1.303839663940000258e-05,1.241749000000000027e-05,5.000258823643122241e+00
9.412422999999999447e-06,1.303887937660000039e-05,1.241788000000000044e-05,5.000848587681632651e+00
9.412580999999999997e-06,1.303945719840000221e-05,1.241829000000000033e-05,5.002034888861524919e+00
9.412770000000000343e-06,1.304014839030000412e-05,1.241880000000000043e-05,5.003288484394657232e+00
9.412996999999999621e-06,1.304097855200000029e-05,1.241938000000000034e-05,5.005069109730114540e+00
9.413269999999999746e-06,1.304197694030000173e-05,1.242006000000000048e-05,5.007358582003639924e+00
9.413434000000000038e-06,1.304257670470000291e-05,1.242091000000000065e-05,5.005001281709651195e+00
9.413598000000000329e-06,1.304317646910000239e-05,1.242144000000000046e-05,5.005349372536533004e+00
9.413793999999999811e-06,1.304389326070000186e-05,1.242192999999999916e-05,5.006977665306459713e+00
9.414030000000000396e-06,1.304475633630000385e-05,1.242251999999999978e-05,5.008938092271166376e+00
9.414312999999999526e-06,1.304579129560000084e-05,1.242326000000000072e-05,5.011013981837296072e+00
9.414652999999999593e-06,1.304703470960000023e-05,1.242415999999999931e-05,5.013415068704853539e+00
9.414856999999999295e-06,1.304778075799999885e-05,1.242517000000000050e-05,5.010883215279938518e+00
9.415059999999999605e-06,1.304852314930000096e-05,1.242578999999999983e-05,5.011618169146598412e+00
9.415182999999999400e-06,1.304897297259999973e-05,1.242646999999999997e-05,5.009491614271790461e+00
9.415304999999999803e-06,1.304941913880000199e-05,1.242684999999999944e-05,5.009870874759110748e+00
9.415452000000000261e-06,1.304995673250000329e-05,1.242720000000000021e-05,5.011239317786815306e+00
9.415628000000000037e-06,1.305060038210000150e-05,1.242764000000000050e-05,5.012700577905386368e+00
9.415839000000000568e-06,1.305137203020000445e-05,1.242820000000000071e-05,5.014177678183515674e+00
9.416091999999999293e-06,1.305229727649999955e-05,1.242887000000000015e-05,5.015961036683137309e+00
9.416244000000000100e-06,1.305285315570000201e-05,1.242962000000000010e-05,5.014096615182136674e+00
9.416395999999999214e-06,1.305340903489999938e-05,1.243009000000000079e-05,5.014597922460726664e+00
9.416578999999999819e-06,1.305407828420000193e-05,1.243057999999999949e-05,5.015842255148211137e+00
9.416798000000000570e-06,1.305487918910000403e-05,1.243115999999999941e-05,5.017385256886763401e+00
9.417060999999999995e-06,1.305584100640000146e-05,1.243180000000000013e-05,5.019715619620660263e+00
9.417219000000000544e-06,1.305641882820000327e-05,1.243260999999999920e-05,5.017521085274967874e+00
9.417376000000000008e-06,1.305699299290000181e-05,1.243313000000000000e-05,5.017746881919530999e+00
9.417565000000000354e-06,1.305768418480000372e-05,1.243362999999999940e-05,5.019082800437236536e+00
9.417793000000000719e-06,1.305851800360000487e-05,1.243418000000000061e-05,5.021143361283207263e+00
9.418064999999999757e-06,1.305951273480000133e-05,1.243486999999999975e-05,5.023315360755694847e+00
9.418229000000000048e-06,1.306011249920000251e-05,1.243575999999999933e-05,5.020621974049058522e+00
9.418391999999999254e-06,1.306070860649999872e-05,1.243626000000000043e-05,5.021192918932205096e+00
9.418588000000000429e-06,1.306142539810000327e-05,1.243672999999999942e-05,5.022987538525028661e+00
9.418823999999999320e-06,1.306228847370000017e-05,1.243733000000000074e-05,5.024860429851097265e+00
